"primary card id","trainer chinese name","subtype","規格標記","chinese text","jp text","eng text"
"cmo1u8enp30pj5ueewa530qfi","茉莉","SUPPORTER","B","從自己的牌庫抽出1張【妖】能量卡，附於自己的寶可夢身上。並且重洗牌庫。","",""
"cmo1u8eo130q35ueel841ns8s","柚麗嘉","SUPPORTER","B","這張卡只有在場上有競技場卡時才可使用。將場上的競技場卡丟到棄牌區。在這個回合，自己的「基格爾德GX」就算已經使用了GX招式，也可使用GX招式。","このカードは、場にスタジアムが出ていなければ使えない。場に出ているスタジアムをトラッシュする。この番、自分の「ジガルデGX」は、自分がすでにGXワザを使っていても、GXワザが使える。",""
"cmo1u7fmb1c555uee3a6fzdxn","陳舊的根狀化石","ITEM","H","只要這隻寶可夢在戰鬥場上，對手的【基礎】寶可夢使用招式所需的能量增加1個【無】能量。","このポケモンがバトル場にいるかぎり、相手のたねポケモンは、ワザを使うためのエネルギーが、エネルギー1個ぶん多くなる。","Play this card as if it were a 60-HP Basic {C} Pokémon. This card can’t be affected by any Special Conditions and can’t retreat.  At any time during your turn, you may discard this card from play."
"cmo1u7co217145ueeiftljpc8","親送無人機","ITEM","G","擲2次硬幣，若全部為正面，則從自己的牌庫任意選擇1張卡加入手牌。並且重洗牌庫。","コインを2回投げ、すべてオモテなら、自分の山札から好きなカードを1枚選び、手札に加える。そして山札を切る。",""
"cmo1u6yp80j1d5ueevpf91vbi","可抽獎的冰棒","ITEM","E","將自己的戰鬥寶可夢恢復「20」HP。然後，擲1次硬幣若為正面，則不丟棄這張「可抽獎的冰棒」，而是放回手牌。","自分のバトルポケモンのHPを「20」回復する。その後、コインを1回投げオモテなら、この「当たりつきアイス」はトラッシュせずに、手札にもどす。",""
"cmo1u7ft31cg75uee18toh0qz","百萬噸吹風機","ITEM","H","將對手的所有寶可夢身上附加的「寶可夢道具」卡與「特殊能量」卡，與場上的「競技場」卡，全部丟棄。","相手のポケモン全員についている「ポケモンのどうぐ」と「特殊エネルギー」と、場に出ている「スタジアム」を、すべてトラッシュする。","Discard all Pokémon Tools and Special Energy from all of your opponent’s Pokémon, and discard a Stadium in play."
"cmo1u6rea06e05ueeo4wnx6ef","琉琪亞的展示","SUPPORTER","H","選擇1隻對手的備戰區的【基礎】寶可夢，與戰鬥寶可夢互換。然後，將新上場的寶可夢【混亂】。","相手のベンチのたねポケモンを1匹選び、バトルポケモンと入れ替える。その後、新しく出てきたポケモンをこんらんにする。","Switch in 1 of your opponent’s Benched Basic Pokémon to the Active Spot. If you do, the new Active Pokémon is now Confused."
"cmo1u6pve03qe5uee3foz7meh","聖灰","ITEM","I","從自己的棄牌區選擇最多5張寶可夢卡，在給對手看過後放回牌庫並重洗。","自分のトラッシュからポケモンを5枚選び、相手に見せてから、山札にもどす。そして山札を切る。","Shuffle up to 5 Pokémon from your discard pile into your deck."
"cmo1u6rda06cb5uee68qydesq","希特隆的機智","SUPPORTER","H","將自己的所有【雷】寶可夢各恢復「60」HP。","自分のポケモン全員のHPを、それぞれ「60」回復する。","Heal 60 damage from each of your {L} Pokémon."
"cmo1u8enb30ov5ueejkfcvya1","竹蘭","SUPPORTER","B","將自己的手牌全部放回牌庫並重洗。然後，從牌庫抽出6張。","",""
"cmo1u8enf30p35ueezu9m334t","大吾的決斷","SUPPORTER","B","若使用了這張卡，則自己的回合結束。從自己的牌庫中抽出最多3張任意卡加入手牌。並且重洗牌庫。","",""
"cmo1u6pin034f5uee3t1usn8r","神聖護符","TOOL","I","附有這張卡的寶可夢，受到對手的擁有特性的寶可夢招式的傷害「-30」點。","このカードをつけているポケモンが、相手の特性を持つポケモンから受けるワザのダメージは「-30」される。","The Pokémon this card is attached to takes 30 less damage from attacks from your opponent’s Pokémon that have an Ability (after applying Weakness and Resistance)."
"cmo1u6pxy03uv5ueelast1n6k","火箭隊的工廠","STADIUM","I","在每個自己的回合時，可使用1次。在這個回合從手牌使出了名稱中有「火箭隊」的支援者卡的玩家，可從自己的牌庫抽出2張卡。","この番に、手札から、名前に「ロケット団」とつくサポートを出して使っていたプレイヤーは、自分の番ごとに1回、自分の山札を2枚引いてよい。","Once during each player’s turn, if they played a Supporter card that has ""Team Rocket"" in its name from their hand this turn, they may draw 2 cards."
"cmo1u7gf21dgh5uee7m8z8asi","釣竿MAX","ITEM","H","從自己的棄牌區選擇寶可夢卡與基本能量卡合計最多5張，在給對手看過後加入手牌。","自分のトラッシュからポケモンと基本エネルギーを合計5枚まで選び、相手に見せて、手札に加える。","Put up to 5 in any combination of Pokémon and Basic Energy cards from your discard pile into your hand."
"cmo1u7gf91dgt5uee1pgxolfe","珍寶配件","ITEM","H","從自己的牌庫選擇最多5張「寶可夢道具」卡，在給對手看過後加入手牌。並且重洗牌庫。","自分の山札から「ポケモンのどうぐ」を5枚まで選び、相手に見せて、手札に加える。そして山札を切る。","Search your deck for up to 5 Pokémon Tool cards, reveal them, and put them into your hand. Then, shuffle your deck."
"cmo1u6rcj06az5uee0u4sm6qy","暗碼迷的解讀","SUPPORTER","H","從自己的牌庫任意選擇2張卡。重洗剩餘牌庫，將所選的卡以任意順序排列，放回牌庫上方。","自分の山札から好きなカードを2枚選ぶ。残りの山札を切り、選んだカードを好きな順番に入れ替えて、山札の上にもどす。","Search your deck for 2 cards, shuffle your deck, then put those cards on top of it in any order."
"cmo1u7oz71s1n5ueeg895sjra","塔拉剛","SUPPORTER","J","從自己的棄牌區選擇【鬥】寶可夢卡與「基本【鬥】能量」卡合計最多4張，在給對手看過後加入手牌。","自分のトラッシュからポケモンと「基本エネルギー」を合計4枚まで選び、相手に見せて、手札に加える。","Put up to 4 in any combination of {F} Pokémon and Basic {F} Energy cards from your discard pile into your hand."
"cmo1u7p6y1seu5ueez6gitkg1","變化之書","ITEM","J","「變化之書」只可2張同時使用。（效果是2張生效1次。）  從自己的棄牌區選擇1張【基礎】寶可夢卡，與自己的場上的1隻【基礎】寶可夢互換（所附加的卡・傷害指示物・特殊狀態・效果等全部保留）。將換下的寶可夢丟棄。","「変化の書」は、2枚同時にしか使えない。（効果は、2枚で1回はたらく。）自分のトラッシュからたねポケモンを1枚選び、自分の場のたねポケモン1匹と入れ替える（ついているカード・ダメカン・特殊状態・効果などは、すべて引きつぐ）。入れ替えたポケモンはトラッシュする。",""
"cmo1u7p7b1sfi5ueewb02gsk9","稜鏡塔","STADIUM","J","雙方玩家在每個自己的回合時，可使用1次，若將2張自己的手牌丟棄，則可從自己的牌庫抽出1張卡。","おたがいのプレイヤーは、自分の番ごとに1回、自分の手札を2枚トラッシュするなら、自分の山札を1枚引いてよい。",""
"cmp2dgdm33b8t116c5x2esv3d","稜鏡塔","STADIUM","J","雙方玩家在每個自己的回合時，可使用1次，若將2張自己的手牌丟棄，則可從自己的牌庫抽出1張卡。","",""
"cmo1u6pyt03wc5ueeu004fytn","不公印章","ITEM","I","這張卡必須在上個對手的回合自己的寶可夢【昏厥】了才可使用。     雙方玩家各自將手牌全部放回牌庫並重洗。然後，從牌庫抽卡，自己抽出5張，對手抽出2張。","このカードは、前の相手の番に、自分のポケモンがきぜつしていなければ使えない。おたがいのプレイヤーは、それぞれ手札をすべて山札にもどして切る。その後、自分は5枚、相手は2枚、山札を引く。","You can use this card only if any of your Pokémon were Knocked Out during your opponent’s last turn.    Each player shuffles their hand into their deck. Then, you draw 5 cards, and your opponent draws 2 cards."
"cmo1u6ywv0jdv5uee7vaba01u","交錯收發機","ITEM","E","「交錯收發機」只可2張同時使用。（效果是2張生效1次。）  從自己的棄牌區選擇1張寶可夢卡或者支援者卡，在給對手看過後加入手牌。","「クロスシーバー」は、2枚同時にしか使えない。（効果は、2枚で1回はたらく。）自分のトラッシュからポケモンまたはサポートを1枚選び、相手に見せて、手札に加える。",""
"cmoa5ylr53mnhdt6lx5s16u4c","大師球","ITEM","H","從自己的牌庫選擇1張寶可夢卡，在給對手看過後加入手牌。並且重洗牌庫。","","Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck."
"cmo1u7h791esi5ueejqu5mkmy","主持人的帶動","SUPPORTER","I","從自己的牌庫抽出2張卡。若對手剩餘獎賞卡的張數為3張以下，則再抽出2張卡。","自分の山札を2枚引く。相手のサイドの残り枚数が3枚以下なら、さらに2枚引く。","Draw 2 cards. If your opponent has 3 or fewer Prize cards remaining, draw 2 more cards."
"cmo1u7bmb159k5ueebt5de1wn","天星隊手下","SUPPORTER","G","選擇1個對手的戰鬥寶可夢身上附加的能量，放回對手的牌庫上方。","相手のバトルポケモンについているエネルギーを1個選び、相手の山札の上にもどす。",""
"cmoa5yhth3gf9dt6l7c0c96sa","勇氣護符","TOOL","G","附有這張卡的【基礎】寶可夢的最大HP「+50」。","","The Basic Pokémon this card is attached to gets +50 HP."
"cmoa5yixr3i98dt6lv4xwx9xe","招式學習器 衰退","TOOL","G","附有這張卡的寶可夢，可使用這張卡上寫的招式。[需要有足夠使用招式的能量。]將寶可夢身上附加的這張卡，在自己的回合結束時丟棄。","",""
"cmo1u6pbr02sk5uee0kzxyot3","奇異時鐘","ITEM","I","選擇1隻自己的進化的【超】寶可夢，移除任意數量的「進化卡」使其退化。將移除的卡放回手牌。[退化的寶可夢在那個回合無法進化。]","自分の進化しているポケモンを1匹選び、「進化カード」を好きなだけはがして退化させる。はがしたカードは、手札にもどす。［退化したポケモンは、その番に進化できない。］","Devolve 1 of your evolved {P} Pokémon by putting any number of Evolution cards on it into your hand. (That Pokémon can’t evolve this turn.)"
"cmo1u6r8p064i5uee6g0fronq","鬼之假面","ITEM","H","從自己的棄牌區選擇1張名稱中有「厄鬼椪」的「寶可夢【ex】」卡，與自己的場上的1隻名稱中有「厄鬼椪」的「寶可夢【ex】」互換（所附加的卡・傷害指示物・特殊狀態・效果等全部保留）。將換下的寶可夢丟棄。","自分のトラッシュから、名前に「オーガポン」とつく「ポケモンex」を1枚選び、自分の場の、名前に「オーガポン」とつく「ポケモンex」1匹と入れ替える（ついているカード・ダメカン・特殊状態・効果などは、すべて引きつぐ）。入れ替えたポケモンはトラッシュする。","Choose a Pokémon {ex} in your discard pile that has “Ogerpon” in its name, and switch it with 1 of your Pokémon {ex} in play that has “Ogerpon” in its name. Any attached cards, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokémon."
"cmo1u6r9o06625ueef43nq6f4","手部修剪器","ITEM","H","雙方玩家各將自己的手牌丟棄直到變為5張為止。（對手先丟棄。手牌為5張以下的玩家不丟棄。）","おたがいのプレイヤーは、それぞれ自分の手札が5枚になるようにトラッシュする。（トラッシュは相手から行う。手札が5枚以下のプレイヤーはトラッシュしない。）","Each player discards cards from their hand until they have 5 cards in their hand. Your opponent discards first. (If a player has 5 or fewer cards in their hand, they do not discard.)"
"cmo1u6r9g065q5ueeg2jd8z5f","陳舊的羽毛化石","ITEM","I","只要這隻寶可夢在備戰區，不會受到對手的寶可夢招式的傷害。","このポケモンは、ベンチにいるかぎり、相手のポケモンからワザのダメージを受けない。",""
"cmo1u6rau06835ueegoz0spgs","福祿果","TOOL","H","附有這張卡的寶可夢受到對手的【超】寶可夢招式的傷害時，那個傷害「-60」點，將這張卡丟棄。","このカードをつけているポケモンが、相手のポケモンからワザのダメージを受けるとき、そのダメージは「-60」され、このカードをトラッシュする。","If the Pokémon this card is attached to is damaged by an attack from your opponent’s {P} Pokémon, it takes 60 less damage (after applying Weakness and Resistance), and discard this card."
"cmo1u6vc80d8k5ueehlirzhjy","講究腰帶","TOOL","F","附有這張卡的寶可夢使用的招式，對對手的戰鬥場的「寶可夢【V】」造成的傷害「+30」點。","このカードをつけているポケモンが使うワザの、相手のバトル場の「ポケモンV」へのダメージは「+30」される。","The attacks of the Pokémon this card is attached to do 30 more damage to your opponent’s Active Pokémon {V} (before applying Weakness and Resistance)."
"cmo1u7j4t1i0r5ueei7qwjhov","尖釘鎮道館","STADIUM","I","雙方玩家在每個自己的回合時，可使用1次，可從自己的牌庫選擇1張「瑪俐的寶可夢」，在給對手看過後加入手牌。並且重洗牌庫。","おたがいのプレイヤーは、自分の番ごとに1回、自分の山札から「マリィのポケモン」を1枚選び、相手に見せて、手札に加えてよい。そして山札を切る。","Once during each player’s turn, that player may search their deck for a Marnie’s Pokémon, reveal it, and put it into their hand. Then, that player shuffles their deck."
"cmo1u6y400i0j5uee1w8634fd","搖搖奶昔","ITEM","E","若使用了這張卡，則自己的回合結束。 從自己的牌庫選擇1張自己的1隻場上寶可夢進化而來的卡，放置於那隻寶可夢身上完成進化。並且重洗牌庫。（對自己的最初回合與剛使出的寶可夢也可使用。）","このカードを使ったら、自分の番は終わる。自分の場のポケモン1匹から進化するカードを、自分の山札から1枚選び、そのポケモンにのせて進化させる。そして山札を切る。（最初の自分の番や、出したばかりのポケモンにも使える。）",""
"cmo1u7h0x1eho5ueeqrjxfqsq","小剛的發掘","SUPPORTER","I","從自己的牌庫選擇最多2張【基礎】寶可夢卡，或者1張進化寶可夢卡，在給對手看過後加入手牌。並且重洗牌庫。","自分の山札からたねポケモンを2枚まで、または進化ポケモンを1枚選び、相手に見せて、手札に加える。そして山札を切る。","Search your deck for up to 2 Basic Pokémon or 1 Evolution Pokémon, reveal them, and put them into your hand. Then, shuffle your deck."
"cmo1u6r8s064m5uee0yog1b87","推理組合","ITEM","H","查看自己的牌庫上方3張卡，以任意順序排列，放回牌庫上方。或者將那些卡全部翻回反面並重洗，放回牌庫下方。","自分の山札を上から3枚見て、好きな順番に入れ替えて、山札の上にもどす。または、そのカードをすべてウラにして切り、山札の下にもどす。","Look at the top 3 cards of your deck and put them back in any order, or shuffle them and put them on the bottom of your deck."
"cmo1u6ya50ib85ueecpu2njyt","破壞手套","TOOL","E","附有這張卡的寶可夢使用的招式，對對手的戰鬥場的【鋼】寶可夢造成的傷害「+30」點。","ポケモンのどうぐは、自分のポケモンにつけて使う。ポケモン1匹につき1枚だけつけられ、つけたままにする。",""
"cmo1u6yai0ibt5ueeysx1wy2i","醫生","SUPPORTER","E","從自己的牌庫抽出2張卡。若對手的戰鬥寶可夢為「寶可夢【VMAX】」，則再抽出2張卡。","自分の山札を2枚引く。相手のバトルポケモンが「ポケモンVMAX」なら、さらに2枚引く。",""
"cmo1u6tf109vu5ueeo63a1dhr","皮歐尼","SUPPORTER","E","將自己的手牌全部丟棄，從自己的牌庫選擇最多2張訓練家卡，在給對手看過後加入手牌。並且重洗牌庫。","©Pokémon. ©Nintendo/Creatures Inc./GAME FREAK inc.ポケットモンスター・ポケモン・Pokémonは任天堂・クリーチャーズ・ゲームフリークの登録商標です。このホームページに掲載された画像その他の内容の無断転載はお断りします。",""
"cmo1u6rds06d75uee0mbz8mjy","海岱","SUPPORTER","H","選擇2張自己的手牌，以任意順序排列，放回牌庫下方。然後，從牌庫抽出4張卡。（若無法放回2張自己的手牌，則無法使用這張卡。）","自分の手札を2枚選び、好きな順番に入れ替えて、山札の下にもどす。その後、山札を4枚引く。（自分の手札を2枚もどせないなら、このカードは使えない。）",""
"cmo1u6yft0il25ueevpn0uzhb","志米","SUPPORTER","E","選擇最多2隻自己的「連擊」寶可夢，各恢復「60」HP。","自分の「れんげき」のポケモンを2匹まで選び、HPをそれぞれ「60」回復する。",""
"cmo1u7ftl1ch35ueezdifeh6n","幫忙鈴","ITEM","H","這張卡只可在後攻玩家的最初回合使用。   從自己的牌庫選擇1張支援者卡，在給對手看過後加入手牌。並且重洗牌庫。","このカードは、後攻プレイヤーの最初の番しか使えない。自分の山札からサポートを1枚選び、相手に見せて、手札に加える。そして山札を切る。","You can use this card only if you go second, and only during your first turn.  Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck."
"cmo1u6ykj0it85ueetantvb0h","一擊的卷軸 牙龍之卷","TOOL","E","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。","このポケモンについているエネルギーを、すべてトラッシュする。",""
"cmo1u6ykz0iu05uee3edwhpzw","模仿少女","SUPPORTER","E","將自己的手牌全部放回牌庫並重洗。然後，從自己的牌庫抽出與對手的手牌張數相同數量的卡。","自分の手札をすべて山札にもどして切る。その後、相手の手札の枚数ぶん、自分の山札を引く。",""
"cmo1u7ft51cgb5uee3gq8uv0y","妨害信函","ITEM","H","對手數過對手自己的手牌張數後，全部翻回反面並重洗，放回牌庫下方。然後，對手從牌庫抽出與放回的張數相同數量的卡。","相手は相手自身の手札を数えたあと、すべてウラにして切り、山札の下にもどす。その後、相手はもどした枚数ぶん、山札を引く。","Your opponent counts the cards in their hand, shuffles those cards, and puts them on the bottom of their deck. If they do, they draw that many cards."
"cmo1u6yx00je35ueeeib2nraw","海綿手套","TOOL","E","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。","このカードをつけているポケモンが使うワザの、相手のバトル場のポケモンへのダメージは「+30」される。",""
"cmo1u8ji739015ueejzoqplz4","手機洛托姆","ITEM","D","查看自己的牌庫上方5張卡，選擇其中1張卡。將剩餘卡放回牌庫並重洗，將所選的卡放回牌庫上方。","",""
"cmo1u6p1502ad5uee96nhy308","超級信號","ITEM","I","從自己的牌庫選擇1張「超級進化寶可夢【ex】」，在給對手看過後加入手牌。並且重洗牌庫。","自分の山札から「メガシンカex」を1枚選び、相手に見せて、手札に加える。そして山札を切る。","Search your deck for a Mega Evolution Pokémon {ex}, reveal it, and put it into your hand. Then, shuffle your deck."
"cmo1u7g381cw25ueeh4ztxj9v","希望護身符","TOOL","H","附有這張卡的寶可夢受到對手的寶可夢招式的傷害而【昏厥】時，從自己的牌庫任意選擇最多3張卡加入手牌。並且重洗牌庫。","このカードをつけているポケモンが、相手のポケモンからワザのダメージを受けてきぜつしたとき、自分の山札から好きなカードを3枚まで選び、手札に加える。そして山札を切る。","If the Pokémon this card is attached to is Knocked Out by damage from an attack from your opponent’s Pokémon, search your deck for up to 3 cards and put them into your hand. Then, shuffle your deck."
"cmo1u6rc406ab5ueenwakhbvw","霹霹果","TOOL","H","附有這張卡的寶可夢受到對手的【鋼】寶可夢招式的傷害時，那個傷害「-60」點，將這張卡丟棄。","このカードをつけているポケモンが、相手のポケモンからワザのダメージを受けるとき、そのダメージは「-60」され、このカードをトラッシュする。","If the Pokémon this card is attached to is damaged by an attack from your opponent’s {M} Pokémon, it takes 60 less damage (after applying Weakness and Resistance), and discard this card."
"cmo1u8jt539hc5ueesdmvpq2c","洛茲","SUPPORTER","D","從自己的棄牌區選擇最多2張基本能量卡，附於自己的1隻「寶可夢【VMAX】」身上。然後，將自己的手牌全部丟棄。","",""
"cmo1u6ra6066y5ueeavv1tk4r","派帕的三明治","ITEM","I","將自己的戰鬥寶可夢恢復「30」HP。若那隻寶可夢為「派帕的寶可夢」，則恢復的HP改為「100」。","自分のバトルポケモンのHPを「30」回復する。そのポケモンが「ペパーのポケモン」なら、回復するHPは「100」になる。","Heal 30 damage from your Active Pokémon. If that Pokémon is an Arven’s Pokémon, heal 100 damage from it instead."
"cmo1u6uq80c615ueebxb19php","莎莉娜","SUPPORTER","F","這張卡從2種效果中選擇1種使用。       ◆選擇最多3張自己的手牌，將其丟棄。（一定要選擇1張。）然後，從牌庫抽卡直到自己的手牌滿5張為止。      ◆選擇對手的備戰區的1隻「寶可夢【V】」，與戰鬥寶可夢互換。","このカードは、2つの効果から1つを選んで使う。◆自分の手札を3枚まで選び、トラッシュする。（必ず1枚は選ぶ。）その後、自分の手札が5枚になるように、山札を引く。◆相手のベンチの「ポケモンV」を1匹選び、バトルポケモンと入れ替える。",""
"cmo1u6vbl0d7g5uee5k1heszt","堅毅十字鎬","ITEM","F","將自己的牌庫上方1張卡翻到正面，若那張卡為【鬥】能量卡，則附於自己的備戰寶可夢身上。若不為【鬥】能量卡，則在給對手看過後加入手牌。","自分の山札を上から1枚オモテにして、そのカードがエネルギーなら、自分のベンチポケモンにつける。エネルギーでないなら、相手に見せて、手札に加える。",""
"cmo1u8kbt3ab95uee1ckiwjvd","洛托姆自行車","ITEM","D","若使用了這張卡，則自己的回合結束。 從牌庫抽卡直到自己的手牌滿6張為止。","",""
"cmo1u7dn118pn5ueeayitg5v9","聶凱","SUPPORTER","G","查看對手的手牌，從自己的牌庫抽出與其中支援者卡的張數×2張相同數量的卡。","相手の手札を見て、その中にあるサポートの枚数×2枚ぶん、自分の山札を引く。",""
"cmo1u7fn61c6l5ueejp6a109i","壯偉碩木","STADIUM","H","雙方玩家在每個自己的回合時，可使用1次，可從自己的牌庫選擇1張從自己的場上的1隻【基礎】寶可夢進化而來的【1階進化】寶可夢卡，放置於那隻寶可夢身上完成進化。若進化了，則可繼續選擇1張【2階進化】寶可夢卡，完成進化。並且重洗牌庫。（自己的最初回合或剛使出的【基礎】寶可夢無法完成進化。）","おたがいのプレイヤーは、自分の番ごとに1回、自分の場のたねポケモン1匹から進化する1進化ポケモンを、自分の山札から1枚選び、そのポケモンにのせて進化させてよい。進化したなら、続けて2進化ポケモンを1枚選び、進化させてよい。そして山札を切る。（最初の自分の番や、出したばかりのたねポケモンは進化させられない。）","Once during each player’s turn, that player may search their deck for a Stage 1 Pokémon that evolves from 1 of their Basic Pokémon and put it onto that Pokémon to evolve it. If that Pokémon was evolved in this way, that player may search their deck for a Stage 2 Pokémon that evolves from that Pokémon and put it onto that Pokémon to evolve it. Then, that player shuffles their deck. (Players can’t evolve a Basic Pokémon during their first turn or a Basic Pokémon that was put into play this turn.)"
"cmo1u6tqz0agu5uee7npzd8zd","望羅","SUPPORTER","F","選擇1隻自己的備戰區的「寶可夢【V】」，將那隻寶可夢與附加的卡全部丟棄。","自分のベンチの「ポケモンV」を1匹選び、そのポケモンと、ついているすべてのカードを、トラッシュする。",""
"cmo1u6y9v0ias5uee0z43polr","粗硬頭盔","TOOL","E","當附有這張卡的寶可夢在戰鬥場受到對手的寶可夢招式的傷害時，選擇1個使用招式的寶可夢身上附加的能量，放回對手的手牌。","ポケモンのどうぐは、自分のポケモンにつけて使う。ポケモン1匹につき1枚だけつけられ、つけたままにする。",""
"cmo1u7h0o1eh85ueevyyu4jnj","調換票","ITEM","I","數過自己的獎賞卡張數後，全部翻回反面並重洗，放回牌庫下方。然後，從牌庫上方抽出與放回張數相同數量的卡，作為獎賞卡放置。","自分のサイドを数えたあと、すべてウラにして切り、山札の下にもどす。その後、もどした枚数ぶん、山札を上からサイドとして置く。","Count your Prize cards, shuffle them, and put them on the bottom of your deck. Then, take that many cards from the top of your deck and put them face down as your Prize cards."
"cmo1u8emf30nb5ueevunpgx0o","場地吹風機","ITEM","A","將場上的最多2張「寶可夢道具卡」或者「競技場卡」丟到棄牌區。","",""
"cmo1u8en230of5ueekkhk33pq","祈願接力棒","TOOL","A","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。","",""
"cmo1u8emq30nv5uee9se8vul1","金屬護目鏡","TOOL","B","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。","",""
"cmo1u8emv30o35uee7udqw1os","卡奇","SUPPORTER","A","若使用了這張卡，則自己的回合結束。從自己的牌庫抽出最多4張【炎】能量卡，附於自己的1隻寶可夢身上。並且重洗牌庫。","",""
"cmo1u8enk30pb5ueeyutmk0ww","電視記者","SUPPORTER","B","從自己的牌庫抽出3張。然後，從自己的手牌抽出1張丟到棄牌區。","",""
"cmo1u8enr30pn5ueelnrzd9m4","夥星","SUPPORTER","B","從自己的牌庫抽出2張。然後，在不看正面的情況下，從對手的手牌抽出1張丟到棄牌區。","",""
"cmo1u8eny30pz5ueew87p9fds","吉憲","SUPPORTER","B","這張卡只有在將自己的手牌抽出2張【水】能量卡丟到棄牌區才可使用。從自己的牌庫抽出最多2張任意卡加入手牌。並且重洗牌庫。","",""
"cmo1u8enw30pv5ueezijkrfde","莉莉艾","SUPPORTER","A","從牌庫抽卡直到自己的手牌滿6張為止。若在自己的最初回合使用，則抽卡直到滿8張為止。","",""
"cmo1u8eo530qb5ueex1r3hel2","潺潺之丘","STADIUM","A","雙方玩家在自己的回合時，可使用1次，從自己的牌庫抽出1張【水】或者【鬥】屬性的【基礎】寶可夢放置於備戰區。這個情況下，重洗牌庫。","",""
"cmo1u7d3717rh5ueecacbi8j9","城鎮百貨公司","STADIUM","G","雙方玩家在每個自己的回合時，可使用1次，可從自己的牌庫選擇1張「寶可夢道具」卡，在給對手看過後加入手牌。並且重洗牌庫。","おたがいのプレイヤーは、自分の番ごとに1回、自分の山札から「ポケモンのどうぐ」を1枚選び、相手に見せて、手札に加えてよい。そして山札を切る。",""
"cmo1u6ykm0itc5ueejq6d2h34","挖洞手套","TOOL","E","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。","ポケモンのどうぐは、自分のポケモンにつけて使う。ポケモン1匹につき1枚だけつけられ、つけたままにする。",""
"cmo1u6yph0j1t5uee679szsvi","玩具捕捉器","ITEM","E","選擇1隻對手備戰區剩餘HP為「50」以下的寶可夢，與戰鬥寶可夢互換。","相手のベンチの残りHPが「50」以下のポケモンを1匹選び、バトルポケモンと入れ替える。",""
"cmo1u8em230mn5ueeaaw38dvj","訂購平板","ITEM","B","擲1次硬幣若為正面，則從自己的牌庫抽出1張物品卡，在給對手看過後加入手牌。並且重洗牌庫。","",""
"cmo1u8eol30r05uee2ylkma5b","開洞之鏟","ITEM","I","將自己的牌庫上方2張卡丟棄。","","Discard the top 2 cards of your deck."
"cmo1u6rak067m5ueefw8qt51x","重新啟動箱","ITEM","H","從棄牌區附給自己的所有「未來」寶可夢各1張基本能量卡。","自分の「未来」のポケモン全員に、トラッシュから基本エネルギーを1枚ずつつける。","Attach a Basic Energy card from your discard pile to each of your Future Pokémon."
"cmo1u6rc706af5ueegivblwyg","莉莉艾的珍珠","TOOL","I","附有這張卡的「莉莉艾的寶可夢」受到對手的寶可夢招式的傷害而【昏厥】時，被獲得的獎賞卡減少1張。","このカードをつけている「リーリエのポケモン」が、相手のポケモンからワザのダメージを受けてきぜつしたとき、とられるサイドは1枚少なくなる。","If the Lillie’s Pokémon this card is attached to is Knocked Out by damage from an attack from your opponent’s Pokémon, that player takes 1 fewer Prize card."
"cmo1u7h0q1ehc5uee3d6sjdwk","可怕的哥哥","SUPPORTER","I","選擇1隻對手的寶可夢，將那隻寶可夢身上附加的「寶可夢道具」卡與「特殊能量」卡各丟棄1張。","相手のポケモンを1匹選び、そのポケモンについている「ポケモンのどうぐ」と「特殊エネルギー」を1枚ずつトラッシュする。","Discard a Pokémon Tool and a Special Energy from 1 of your opponent’s Pokémon."
"cmo1u7et41ark5uee5fj83xqx","危險密林","STADIUM","H","雙方的所有【中毒】的寶可夢（【惡】寶可夢除外），因【中毒】而放置的傷害指示物的數量各增加2個。","おたがいのどくのポケモン（ポケモンをのぞく）全員は、どくでのせるダメカンの数がそれぞれ2個多くなる。","During Pokémon Checkup, put 2 more damage counters on each Poisoned non-{D} Pokémon (both yours and your opponent’s)."
"cmo1u6r9v066e5uee9t7ovt4f","貴重手推車","ITEM","H","從自己的牌庫選擇任意數量的【基礎】寶可夢卡，放置於備戰區。並且重洗牌庫。","自分の山札からたねポケモンを好きなだけ選び、ベンチに出す。そして山札を切る。","Search your deck for any number of Basic Pokémon and put them onto your Bench. Then, shuffle your deck."
